GeneID,GSM2436514,GSM2436515,GSM2436516,GSM2436517,GSM2436518,GSM2436519,GSM2436520,GSM2436521,GSM2436522,GSM2436523
25822,39,45,46,35,128,23,32,33,76,31
105376025,0,12,6,7,1,9,2,0,0,0
138724,17,64,17,27,5,34,34,2,2,19
7415,4099,4815,4499,2709,4771,3997,3371,1104,3435,4016
2189,67,116,95,79,76,108,55,98,90,118
84720,395,560,276,199,360,322,312,164,278,354
30968,655,976,1086,404,794,661,629,317,1140,657
80256,181,409,265,90,306,259,182,106,332,250
10497,174,283,204,214,240,295,223,293,181,318
158381,112,84,143,81,87,114,102,86,159,126
9853,251,563,502,257,517,396,297,198,299,299
105376026,5,10,4,6,9,3,4,11,2,6
730112,1,4,5,2,3,1,1,1,1,4
7016,151,295,118,65,129,136,122,146,129,85
100616214,0,0,0,0,0,0,0,0,0,0
971,21,64,20,18,21,8,29,16,23,11
101926948,2,11,2,3,4,1,0,1,1,2
27240,0,0,1,0,2,0,2,0,0,0
6023,6,9,9,10,13,13,10,19,13,5
203260,109,204,199,73,99,131,97,110,184,93
84904,93,192,171,69,101,107,93,97,179,93
768,3,0,0,0,1,3,17,6,4,10
7169,178,299,166,196,143,143,98,683,112,112
7094,2464,5171,3323,1727,2711,3201,2163,1100,1472,2988
102465513,12,31,10,5,13,18,11,3,6,11
10488,825,1330,1117,505,684,842,804,356,733,680
102466201,0,0,0,0,2,0,1,0,0,1
57704,496,1097,446,308,522,816,459,163,471,504
9827,164,459,109,87,110,221,176,70,107,199
692094,3,18,6,4,8,10,10,3,5,17
4882,32,92,76,33,60,28,27,42,14,24
26206,9,50,9,12,9,20,8,21,5,13
84681,183,218,533,204,296,204,170,159,403,181
392307,6,0,0,3,0,0,1,3,1,1
51754,58,110,60,47,52,46,30,37,34,60
392309,0,0,0,0,0,1,0,0,0,0
646962,1,24,40,15,72,15,14,10,76,35
158376,2,16,63,21,49,16,16,26,45,27
56656,0,0,0,0,0,0,0,0,0,0
8434,249,413,262,266,270,331,272,238,300,469
152007,6,0,45,8,8,6,15,3,22,26
881,0,0,0,0,0,0,0,0,0,0
1211,1247,2261,3016,1282,1875,1560,1466,1369,2671,1660
10020,162,614,422,358,339,454,350,223,252,510
102724322,0,17,9,7,10,6,16,12,3,6
152006,425,924,556,388,805,639,727,502,629,858
9833,10,1,1,1,18,7,9,11,8,21
105376030,0,0,0,0,0,1,0,0,0,0
100616289,0,0,0,0,0,0,0,0,0,0
5079,0,0,0,0,0,0,0,0,0,0
100616278,0,0,0,0,0,0,0,0,0,0
100616456,0,0,0,0,0,0,0,0,0,0
105376032,0,0,0,0,0,0,1,0,0,0
105376031,1,0,0,0,0,0,0,0,0,0
100506710,342,713,841,521,853,579,641,491,684,974
105376034,1,0,0,0,1,0,0,0,0,0
84186,336,597,554,301,342,412,418,317,627,477
105376033,2,3,3,13,6,5,5,9,4,7
105376035,1,3,3,4,3,1,1,1,0,1
105376036,0,1,0,0,0,0,0,0,0,0
9380,707,889,1055,486,676,644,527,565,914,574
9925,359,748,325,465,635,441,404,834,394,504
64425,103,190,161,119,166,114,150,137,211,159
26267,49,139,48,55,71,41,42,53,39,49
401505,1883,2203,2471,1075,1136,1081,1332,1475,2066,1397
22844,0,1,0,0,0,0,1,0,1,0
158234,154,351,222,123,169,208,171,143,204,216
51010,209,352,383,162,188,264,244,107,341,322
105376037,3,8,14,4,8,3,6,9,24,13
79269,553,1022,526,300,531,568,613,235,503,752
92014,38,74,85,42,46,42,49,39,94,63
6461,2617,3468,1027,903,1111,2109,1594,828,388,749
105376039,2,83,17,5,9,14,17,8,2,10
107987064,0,0,0,0,0,0,0,0,0,0
107987065,0,0,0,0,0,0,0,0,0,0
105376040,0,0,0,0,0,0,0,0,0,0
219,146,411,175,74,160,193,161,26,273,202
347252,0,0,1,1,1,1,0,0,0,0
105376041,0,0,0,0,0,1,0,0,0,0
105376042,0,0,0,0,0,0,0,0,0,0
100289137,0,0,1,0,0,1,1,0,0,1
253650,9,0,0,0,1,2,5,1,10,8
158228,0,0,1,0,0,0,0,0,5,8
105376043,0,0,0,0,0,0,0,0,0,0
105376044,0,0,0,0,0,0,0,0,0,0
101927042,0,0,1,0,0,0,0,0,0,0
79937,432,581,268,381,506,638,521,244,508,492
105376045,0,0,0,0,0,0,0,0,0,0
647060,0,0,0,0,0,0,0,0,0,0
401507,2,1,4,1,2,1,0,4,7,2
401509,27,63,53,30,53,76,55,10,121,94
105376046,0,0,0,0,0,0,0,0,1,0
389741,58,88,79,33,48,59,37,57,72,43
654466,38,40,35,25,19,38,33,29,60,44
554249,14,23,18,10,13,17,11,16,21,13
105376050,3,4,3,3,4,4,7,1,8,10
107986992,0,0,0,0,0,1,1,1,1,1
107986991,23,35,39,18,30,14,19,47,52,26
112268033,3,4,0,1,1,3,1,1,2,1
112268034,30,39,10,11,19,31,24,32,37,30
102724431,0,0,0,0,0,0,2,0,0,0
105369249,0,0,0,0,0,0,0,0,0,0
441430,9,1,11,14,2,8,19,11,4,10
100133036,0,0,0,2,0,1,2,1,0,1
100132541,0,0,0,0,0,0,0,0,1,1
107986995,0,1,0,0,0,0,0,0,0,0
101929959,36,26,14,36,27,21,20,56,19,17
102724580,7,9,4,8,5,5,4,11,7,4
107984006,9,3,1,21,4,12,2,57,0,1
107986993,0,0,0,0,0,0,0,1,0,0
100132004,0,0,0,0,0,0,0,0,0,0
100302167,0,0,0,0,0,0,0,0,0,0
107986997,30,123,69,37,70,62,66,84,59,41
100132352,72,298,221,81,202,149,167,203,270,164
595135,24,100,116,37,98,65,50,31,49,50
105376058,0,0,4,1,4,2,2,0,1,0
440896,6,57,3,25,3,6,9,15,0,2
653404,0,4,0,0,0,0,0,1,0,0
644019,445,522,433,220,320,329,329,263,517,381
107986998,20,53,23,27,15,32,31,22,15,29
100616184,0,0,0,0,0,0,0,0,0,0
107984035,12,11,30,6,28,13,14,10,31,14
112268035,5,10,7,5,4,6,14,13,5,6
105376065,0,2,1,1,1,1,0,0,0,2
101928906,1,3,1,1,1,2,3,3,1,2
100289124,0,2,0,1,1,0,0,1,1,0
105376064,0,0,0,0,0,0,0,0,0,0
107987000,0,1,3,2,2,1,3,5,0,1
105376063,0,5,1,1,4,0,1,0,6,4
728577,641,918,444,649,740,956,808,321,926,638
389730,0,0,0,0,0,0,0,0,0,0
100996582,2,1,4,2,3,2,1,6,7,2
112268036,8,3,2,3,4,6,4,1,21,2
103908605,10,8,12,4,9,9,7,11,20,6
101927827,0,1,0,0,0,1,0,0,0,1
105500239,0,0,0,0,0,0,0,0,0,0
102724818,1,0,0,0,0,0,1,0,0,0
112268044,1,0,0,2,0,0,1,1,0,1
105376067,1,0,0,1,1,0,0,0,0,0
102724904,0,1,0,3,0,0,0,2,0,0
105379434,0,0,0,0,0,0,0,0,0,0
727905,0,0,0,0,0,0,0,0,0,0
107987066,0,0,0,0,0,0,0,0,0,0
653123,2,2,7,2,4,1,1,5,8,2
107984126,5,28,12,6,12,13,12,3,30,26
105379249,0,0,0,0,0,0,0,0,0,0
26165,0,0,0,0,0,0,0,0,0,0
401508,2,2,9,2,5,1,1,7,10,2
105379435,0,0,0,0,0,0,0,0,0,0
100289279,209,364,183,226,268,311,274,135,311,215
105379437,0,1,0,1,2,0,1,0,3,4
100132948,2,4,13,3,7,4,3,9,9,6
107987001,1,8,4,1,2,3,2,5,2,2
105379807,0,0,0,0,0,0,0,2,0,0
102723678,1,0,1,1,1,1,1,2,1,0
105379438,0,0,0,0,0,0,0,0,0,0
107987007,2,2,6,2,3,3,3,1,1,4
107987010,0,0,0,0,0,0,0,0,0,0
101930026,0,7,0,1,5,1,3,0,8,6
107987008,0,0,0,0,0,0,0,0,0,0
105379439,0,0,0,0,0,0,0,0,0,0
105379263,1,2,2,1,3,2,4,1,4,5
102724238,22,46,26,17,18,27,19,25,30,21
387628,19,28,30,14,21,23,29,22,52,25
643648,0,2,0,0,0,0,0,0,0,0
103908604,3,6,5,0,9,3,3,5,10,5
103352539,1,0,0,1,0,0,0,1,2,0
100132249,0,0,2,1,1,2,3,2,2,8
442421,2,3,2,2,0,1,1,1,2,1
403323,10,10,8,5,7,7,5,29,9,6
728673,28,48,28,20,16,28,19,34,26,25
107987006,0,0,0,2,0,0,0,2,0,0
107987004,1,1,0,1,1,1,0,5,0,0
107987003,0,0,0,6,1,2,0,10,0,1
286297,1,3,1,2,0,1,0,2,0,0
105379814,1,0,0,3,1,1,0,3,0,0
375719,0,3,0,5,0,2,1,5,0,1
100996643,2,4,0,17,0,5,2,13,2,1
105379442,0,0,0,2,1,1,0,2,0,0
107987009,0,0,0,0,0,0,0,0,0,0
105379255,0,0,0,0,1,0,0,0,0,1
203274,1,0,2,3,3,2,3,2,3,7
100616194,0,0,0,0,0,0,0,0,0,0
642236,41,87,86,39,68,72,75,97,79,80
644316,5,5,3,2,0,3,1,1,2,1
110006327,13,5,11,14,3,14,23,20,7,13
728747,12,5,10,9,3,13,18,13,7,10
105379257,0,0,0,1,1,0,0,1,0,0
101929583,0,0,0,1,0,1,0,1,0,0
107987067,1,1,0,3,0,0,0,5,0,0
107987068,0,0,0,1,0,0,0,1,0,0
100132154,0,0,0,2,0,1,0,0,1,0
102724507,0,0,0,2,1,0,0,3,0,0
105379443,1,2,0,4,0,1,0,3,1,0
112268045,0,1,0,3,1,0,0,2,0,0
653427,1,1,0,0,0,0,1,0,1,1
105379444,1,3,16,2,4,5,2,5,9,3
107987069,0,0,0,1,0,0,0,0,0,0
105379445,0,0,0,0,0,0,0,0,0,0
105379446,0,0,0,0,0,0,0,0,0,0
105379447,0,0,0,0,0,0,0,0,0,0
105379251,5,7,8,5,5,5,7,2,6,6
220869,586,651,546,296,390,420,428,335,633,514
105379250,5,10,6,11,4,12,4,5,2,8
349334,1,1,0,0,0,0,0,0,0,1
101928381,0,0,0,1,0,0,0,1,0,0
107987071,1,0,0,4,1,1,1,8,0,1
101928195,0,0,0,1,0,1,0,1,0,0
441432,3,0,0,2,2,1,0,4,1,0
112267859,0,3,2,2,0,1,0,5,0,1
105379252,0,0,0,2,0,1,2,1,0,1
441425,16,3,15,15,5,11,25,14,5,14
642929,0,0,0,0,0,0,2,0,0,0
107987072,30,31,46,25,28,21,21,44,55,29
107987073,0,0,2,2,1,0,1,0,1,1
105379448,3,6,4,3,4,3,2,1,4,2
26149,45,142,91,47,73,102,109,24,191,143
728495,3,3,9,2,11,1,4,8,9,4
727830,0,0,0,0,0,0,0,0,0,0
105379450,0,0,0,0,0,0,0,0,0,0
643827,558,748,354,561,549,798,745,317,770,695
101927602,0,0,1,0,0,0,0,0,0,0
105379451,0,0,0,0,0,0,0,0,0,0
105379452,0,0,0,0,0,0,0,0,0,0
107987074,0,0,0,0,0,0,0,0,0,0
105379453,0,0,0,0,0,0,0,0,0,0
107987075,1,0,0,0,1,1,1,1,0,0
102723709,1,0,0,0,0,0,0,1,0,0
100131997,0,8,3,1,6,3,1,8,2,5
100133121,2,5,13,5,6,4,3,9,13,5
107987076,1,0,1,0,1,1,1,0,3,1
101928608,0,0,0,0,0,0,4,0,0,0
84210,25,9,17,16,7,26,32,16,12,18
445571,505,547,472,228,355,357,336,275,571,437
286380,0,3,0,0,0,0,0,0,0,1
107987077,0,0,0,0,0,0,0,0,0,0
101929800,3,24,0,11,1,5,4,8,0,1
102723624,0,0,3,1,0,0,1,0,0,0
572558,10,9,34,10,22,11,8,7,8,12
5239,226,433,1128,362,970,418,373,196,266,502
105376070,3,27,9,12,14,13,10,6,9,11
169693,3,8,7,6,5,7,5,1,1,4
105376072,0,0,1,1,1,1,0,0,1,0
101927015,8,1,8,6,1,8,3,10,16,5
105376071,0,0,1,0,0,0,0,0,0,0
8395,10,40,5,10,18,32,17,13,63,25
116224,322,721,521,253,388,509,517,206,586,666
101927069,1,0,0,0,0,0,1,0,0,0
5568,0,0,0,0,0,0,0,0,0,0
2395,149,199,239,120,161,155,184,103,330,201
9414,1250,2835,1402,1032,1521,1989,1488,1104,1155,1764
100885775,0,0,0,1,2,0,1,0,1,0
9413,215,843,224,403,146,222,189,262,80,87
105376074,8,33,19,49,12,23,15,34,8,10
320,8,47,10,3,10,16,12,6,7,17
375743,283,637,436,442,433,455,495,389,271,561
105376076,0,12,3,1,2,4,3,2,0,1
494558,0,0,0,0,0,0,0,0,0,0
138255,0,0,0,0,0,0,0,0,0,0
256691,193,348,489,175,231,221,228,252,430,240
100507244,1,1,0,1,0,0,0,0,0,0
100507299,5,6,1,2,2,11,5,6,2,3
23137,1309,1633,1128,1348,948,1326,1282,1058,727,1048
687,1057,4251,2352,2125,2023,3078,1858,4122,2739,2154
101927086,86,326,143,62,124,222,106,142,198,114
105376079,0,6,3,0,0,3,1,0,6,2
80036,2,18,3,4,1,5,4,1,2,5
107984011,13,13,6,11,2,17,14,8,13,19
105376078,2,0,2,0,0,3,2,1,2,0
406987,0,0,0,0,0,0,0,0,0,0
107987078,0,0,0,0,0,0,0,0,0,0
107987079,0,0,0,0,0,0,0,0,0,0
23670,2702,2220,1670,2090,1777,1227,2718,945,648,1913
51104,409,561,420,355,506,520,656,291,610,735
138241,96,187,206,75,156,128,153,76,320,172
101927108,1,0,0,0,0,0,0,0,0,0
138240,0,0,0,1,0,0,0,0,0,0
9615,0,0,0,0,0,1,0,0,0,1
100507540,17,30,38,21,20,16,11,16,22,21
7763,12472,13902,6385,8907,6865,7904,8878,12057,6151,8551
105376080,12,17,4,6,9,14,20,20,15,20
117531,25,29,14,17,13,11,34,30,19,6
101927234,9,5,10,8,1,5,2,15,7,2
101927191,33,66,10,18,14,14,22,12,27,29
101927258,0,0,3,3,2,1,1,5,1,0
216,167,683,515,313,612,505,279,406,545,561
105376081,0,0,0,0,0,0,0,0,0,0
301,24030,21631,14474,10041,11168,16833,17274,6557,21496,17057
105376082,0,0,0,0,0,0,0,0,0,0
101927281,0,0,0,0,0,0,0,0,0,0
105376084,0,0,0,0,0,0,0,0,0,0
105376083,0,0,0,0,0,0,0,0,0,0
102723850,0,0,0,0,0,0,0,0,0,0
105376085,0,0,0,0,0,0,0,0,0,0
105376086,0,0,0,0,0,0,0,0,0,0
101927329,0,0,0,0,0,0,0,0,0,0
105376087,0,0,0,0,0,0,0,0,0,0
101927358,0,0,0,0,0,0,0,0,0,0
103752585,0,0,0,0,0,0,0,0,0,0
6096,49,47,1,1,1,30,101,0,65,124
105376088,0,0,0,0,0,0,0,0,0,0
140803,374,796,106,324,230,403,412,286,367,371
55071,338,567,623,401,396,465,519,418,971,557
101927380,11,34,20,13,14,12,20,12,11,21
138199,265,214,253,299,283,275,285,199,307,442
54981,714,1379,1072,714,778,884,741,704,1325,1030
26578,652,1253,2075,802,1248,863,947,694,1597,1395
105376090,3,18,11,22,15,22,21,11,4,13
107987080,0,0,0,0,0,0,3,0,0,0
105376091,0,0,0,0,0,0,0,0,0,0
5125,68,117,211,146,139,63,54,49,67,101
55312,622,757,1352,632,841,639,771,474,857,919
653162,66,89,166,86,93,115,77,43,167,86
2650,79,252,283,131,403,119,215,179,171,227
105376093,6,7,11,0,9,7,8,8,2,6
105376095,18,1,6,7,11,15,4,14,15,5
158471,21,95,48,49,115,8,7,63,197,138
50652,0,0,0,0,0,0,0,0,0,0
442425,0,0,0,0,0,0,0,0,0,0
105376096,0,0,0,0,0,0,0,0,0,0
100286938,11,29,36,25,24,22,18,13,9,11
23230,360,589,664,660,531,632,612,560,288,652
9630,943,1602,688,500,746,681,646,479,899,869
101927422,16,31,6,27,3,15,14,31,0,6
2776,1607,3122,3039,1714,2898,2070,2028,1487,1245,2310
107987081,49,123,49,285,60,131,80,168,31,53
107987031,0,0,0,0,0,0,0,0,0,0
84131,185,325,176,142,114,176,160,107,140,242
29968,260,69,19,7,5,105,198,65,534,541
107987083,0,0,0,0,0,0,0,0,0,0
105376097,0,0,0,0,0,0,0,0,0,0
101927450,0,0,0,0,0,0,0,0,0,0
102723932,0,0,0,0,0,0,0,0,0,0
7091,374,521,519,224,253,307,394,377,205,314
101927477,0,0,0,0,0,0,0,0,0,0
105376101,1,0,0,0,0,0,0,0,0,0
105376100,0,0,0,0,0,0,0,0,0,0
105376099,0,0,0,0,0,0,0,0,0,0
105376103,0,0,0,0,0,0,0,0,0,0
107987084,0,1,0,0,0,0,0,0,0,0
105376105,0,0,0,0,0,0,0,0,0,0
107987085,0,0,0,0,0,0,0,0,0,0
7088,651,993,490,454,577,682,537,535,793,712
105376106,6,3,7,7,2,5,5,2,5,4
101927502,2,0,3,1,2,2,3,0,5,2
105376108,0,0,0,0,0,0,0,0,0,0
347127,0,0,0,0,0,0,0,0,0,0
389761,0,0,0,0,0,0,0,0,0,0
389762,0,0,0,0,0,0,0,0,0,0
105376107,7,0,2,3,2,4,5,4,11,3
389763,0,0,0,0,0,0,0,0,0,0
112268046,0,0,1,0,0,0,0,1,0,1
107987086,0,2,0,3,1,2,2,10,0,1
107987087,0,0,0,0,1,1,7,4,13,5
105376110,0,0,0,0,0,0,0,0,0,0
158158,1,10,10,4,9,5,13,55,4,18
112268037,1,0,2,0,1,3,0,1,0,1
102723989,84,43,63,14,28,43,24,35,100,55
257019,585,644,881,696,833,578,665,312,535,900
414328,115,132,263,121,197,162,140,88,270,191
29979,1642,2063,2448,1502,1916,1658,1808,1611,1674,1695
105376114,39,73,40,20,47,22,19,33,40,26
80318,107,170,118,75,96,97,99,181,132,107
101927552,2,17,6,4,6,6,10,12,3,7
55582,152,373,282,215,222,351,318,212,323,376
105376335,5,8,4,3,2,5,2,5,6,3
84267,130,173,258,54,158,150,159,37,290,188
3190,10185,11692,11987,6615,11147,8722,11427,3955,11647,12248
407043,4,8,4,9,0,6,3,13,4,9
80010,98,194,220,110,226,104,159,86,240,242
101927575,0,0,0,0,0,0,0,0,0,2
64078,13,0,0,0,0,2,3,4,4,4
105376116,0,0,0,0,0,1,0,2,0,0
102724036,0,0,0,0,1,0,0,0,0,1
4915,79,9,86,122,28,24,105,68,62,100
105376118,2,0,0,0,0,0,0,0,0,0
107987088,0,0,0,0,0,0,0,0,0,0
105376119,0,1,0,0,0,0,0,0,0,0
105376121,0,0,0,0,0,0,0,0,0,0
101927603,6,0,0,4,2,2,0,0,3,0
23287,557,821,408,496,445,495,445,332,398,482
102724057,5,24,8,7,11,8,15,21,8,11
389765,118,283,175,147,141,225,179,184,181,183
60560,300,918,426,425,394,447,469,262,396,534
51280,269,922,749,389,361,591,249,170,472,434
101927623,0,1,0,0,0,0,0,0,0,0
389766,3,0,2,2,2,3,0,2,0,3
81689,479,524,822,520,660,576,547,296,1326,821
79670,1043,1575,875,924,682,1004,1036,810,517,1058
102724080,0,0,0,0,0,0,0,0,0,0
105376123,0,0,0,0,0,0,0,0,0,0
105376124,3,0,0,0,0,0,0,0,0,0
2619,107,176,64,36,115,96,168,48,285,246
100506834,15,6,7,4,5,20,8,13,13,19
440173,0,0,1,2,2,0,4,3,0,2
494127,7,7,7,4,5,10,9,2,11,7
401535,3,7,4,5,2,4,1,1,0,2
105376126,0,0,0,0,0,0,0,0,0,1
107987090,0,0,1,0,0,0,0,0,0,0
105376127,0,0,0,0,0,0,0,0,0,0
1612,642,1174,535,407,443,976,560,302,81,150
100506897,4,23,7,42,2,10,10,13,1,1
1514,1264,2102,3327,1328,1761,1414,1215,637,2255,1199
392360,7,17,14,8,14,7,7,3,12,3
112267903,0,0,0,0,0,0,0,0,0,0
1518,0,0,0,0,0,0,0,0,0,0
392364,0,0,0,0,0,0,0,0,0,0
107987091,0,0,0,0,0,0,0,0,0,0
497256,0,0,0,0,0,0,0,0,0,0
286234,0,0,0,0,0,0,0,0,0,0
441452,0,0,0,0,0,0,0,0,0,0
23552,65,12,42,20,11,45,31,14,39,26
105376131,0,0,0,0,0,0,0,0,0,0
102724156,3,1,1,5,1,0,3,0,5,0
645961,0,0,0,0,0,0,0,0,0,0
10927,572,814,755,392,838,562,702,382,633,1058
105376134,0,0,0,0,0,0,0,0,0,0
158046,1,0,4,0,1,0,0,1,0,0
286238,0,0,0,0,0,0,0,0,0,0
105376135,0,0,0,0,0,0,0,0,0,0
100423015,0,0,0,0,0,0,0,0,0,0
286223,0,0,0,0,0,2,1,0,0,0
1903,8,0,0,0,0,6,2,0,1,6
53358,14,2,2,0,0,1,2,4,6,5
105376136,3,6,0,1,0,3,1,3,2,4
1164,455,152,311,303,840,247,357,517,999,407
100422936,1,2,0,0,1,0,0,0,0,0
79048,792,1140,1106,759,681,1070,949,947,998,955
10507,107,117,101,63,92,149,115,76,84,160
105376137,0,0,0,0,0,0,0,0,0,0
105376139,0,1,2,0,0,0,0,0,0,0
10912,379,281,75,135,161,150,44,231,171,37
100129066,0,1,0,0,0,0,0,0,2,0
102724237,0,0,0,0,2,0,0,0,2,0
105376140,0,0,0,0,0,0,0,0,0,0
107987032,0,0,0,0,0,0,0,0,0,0
101927823,0,0,0,0,0,0,1,0,0,0
101927847,0,0,0,0,0,0,0,0,0,0
286370,0,0,0,0,0,0,0,0,0,0
100422963,0,0,0,0,0,0,0,0,0,0
105376142,0,0,0,0,0,0,0,0,0,0
101927873,0,0,0,0,0,0,0,0,0,0
340515,0,0,0,0,0,0,0,0,0,0
54769,1,0,0,0,0,1,0,0,0,1
6850,307,590,484,127,283,399,246,107,405,322
105379829,0,0,0,0,0,0,0,0,0,0
105376143,0,0,0,0,0,1,0,0,0,0
100507103,0,12,7,10,1,10,9,9,7,3
105376144,0,0,0,0,0,0,0,0,0,0
100129316,1,0,0,1,0,1,1,0,1,0
100129347,0,1,0,0,0,0,0,3,0,0
549,461,589,318,275,282,454,382,371,448,507
4783,4176,6693,3244,1988,3148,2685,3658,4860,4129,2013
105376146,11,23,10,11,24,14,7,20,16,13
100500821,0,0,0,0,0,0,0,0,0,0
100500902,0,0,0,0,0,0,0,0,0,0
105376147,0,0,0,0,0,0,0,0,0,0
4920,3,46,9,2,1,2,6,10,3,14
101927935,1,0,0,0,0,0,0,0,0,0
105376148,0,0,0,0,0,0,0,0,0,0
107987094,0,0,1,0,0,0,0,0,1,1
10558,1893,2002,1741,1013,1459,1546,1574,935,2080,1974
100128076,1,0,0,0,0,0,0,0,0,0
158314,0,0,2,0,1,1,0,0,0,0
112268047,9,0,4,0,1,0,0,1,0,1
138652,0,0,0,0,0,0,0,0,1,0
112268048,19,29,18,23,21,23,19,17,28,30
3376,868,1814,823,781,965,1167,1000,410,1073,1314
100500918,1,5,2,3,2,2,2,1,2,2
100124534,2,6,3,4,3,3,2,1,3,1
55035,678,879,649,561,432,551,725,440,768,620
401541,289,173,129,97,104,194,203,90,190,304
4969,11,12,0,6,1,5,9,7,1,2
4958,2,48,19,15,2,0,4,0,3,6
54829,51,0,3,12,4,25,118,13,67,135
1842,1,0,4,0,1,5,11,7,19,10
100616351,0,0,0,0,0,0,0,0,0,0
64768,405,352,144,144,132,281,307,78,192,369
100128361,7,8,5,4,4,10,9,2,6,13
107987095,39,34,23,8,19,14,15,22,27,11
23299,679,1098,551,304,583,866,838,352,679,1007
101929748,0,0,2,0,2,0,0,0,1,1
138649,87,109,228,78,113,139,89,84,163,83
83744,272,316,299,255,299,326,309,246,304,387
642943,0,0,0,0,0,0,0,0,0,0
89846,0,0,0,0,2,0,4,5,4,4
101927954,0,0,0,0,0,0,1,2,0,0
203328,0,27,2,1,0,0,2,1,13,11
101927993,0,0,0,0,0,0,0,4,1,0
84270,1131,1469,1856,629,1293,1169,927,769,1791,951
4814,2305,2590,1560,866,1198,1518,1595,1064,1212,1044
65268,14,0,0,0,0,11,11,31,8,16
445577,3,12,10,7,10,8,7,9,9,7
107987097,48,58,26,37,18,24,17,14,14,42
158293,881,1327,780,590,759,832,743,365,942,899
23196,390,924,1000,674,709,838,824,675,802,855
5253,230,367,492,289,323,447,360,428,227,322
100847045,0,0,0,0,0,0,0,0,0,0
107987098,3,18,1,0,2,1,2,4,1,1
100422927,0,0,0,0,0,0,0,0,0,0
101928014,0,0,0,0,0,0,0,0,0,0
56033,0,0,0,0,0,0,0,0,0,0
101928040,0,0,0,0,0,0,0,3,0,0
138639,294,541,288,219,254,301,277,121,228,328
107987099,0,0,1,0,0,0,0,0,0,0
406881,0,3,0,3,0,0,1,2,2,0
406888,0,3,1,3,1,2,2,2,5,3
158257,14,141,28,84,25,71,85,68,110,46
406886,0,5,0,1,0,0,0,9,0,2
169841,51,75,78,30,55,86,65,22,68,65
105376154,14,11,6,11,7,12,7,2,4,7
54754,1,0,0,1,1,1,1,0,0,1
100132077,5,5,6,4,5,12,6,2,6,5
84641,1099,1330,1148,893,1222,1364,1302,292,1480,1686
107987100,0,0,0,0,0,0,0,3,0,0
101928099,2,0,1,0,0,0,0,0,0,0
8789,0,0,3,0,0,0,0,0,0,0
2203,9,20,11,3,28,12,10,8,26,21
107987101,1,0,0,0,0,0,0,0,0,0
84909,2133,2281,2518,1839,2553,2056,1796,2618,2893,1571
100313780,0,0,0,0,0,0,0,0,0,0
101928119,5,3,5,8,6,5,3,5,3,1
102466518,1,0,0,0,0,1,1,0,0,0
407011,3,0,1,0,0,1,0,1,0,1
407019,0,1,1,2,1,2,2,1,0,2
100422842,3,0,1,3,0,1,0,1,1,0
407012,2,0,1,2,0,1,0,1,1,0
2176,166,174,95,80,126,136,119,74,141,167
107987102,19,3,8,9,3,21,19,9,8,8
105376155,3,0,5,3,0,2,2,0,3,7
105376156,10,11,18,9,17,20,11,9,20,26
5727,49,84,164,89,224,165,178,85,200,201
100507346,4,6,16,11,24,23,18,7,16,17
105376157,0,0,0,0,0,0,0,0,0,0
105376158,0,0,0,0,0,0,0,0,0,0
112268049,0,0,0,0,0,0,0,0,0,0
105376161,0,0,0,0,0,0,0,0,0,0
100128782,39,87,62,30,78,69,45,82,88,87
107987103,0,0,0,0,0,0,0,0,0,1
375748,411,683,428,306,417,518,473,250,364,535
100188953,0,0,3,1,0,0,1,1,0,0
105376159,0,0,0,0,0,0,0,0,0,0
158435,0,0,0,0,0,0,0,0,0,0
158434,1,0,0,0,0,0,0,0,0,0
112268039,0,0,0,0,0,0,0,0,0,0
107987033,0,0,0,0,0,0,0,0,0,0
3293,38,41,23,24,16,35,23,26,25,25
105376162,1,1,0,3,1,3,1,1,2,2
11046,309,678,590,322,485,482,434,225,676,468
195828,100,85,40,65,118,114,122,39,147,193
22927,440,829,686,440,626,554,463,371,706,549
8555,46,145,27,27,16,59,38,62,75,72
105376163,0,0,0,0,0,0,0,4,0,0
195827,1234,1182,1489,660,855,991,1083,774,1878,1129
441455,7,31,10,4,4,17,14,8,16,18
22869,82,193,82,55,112,98,112,66,147,149
158431,18,140,67,91,76,94,77,81,55,110
100132781,0,1,1,2,1,0,2,0,1,0
441454,75,86,136,54,89,79,80,67,96,69
84278,189,370,272,210,211,284,232,162,208,260
441457,6,1,4,3,6,11,3,8,1,6
1515,13,0,3,0,5,9,16,15,14,19
340508,0,0,0,0,0,0,0,0,0,1
107987104,0,0,0,0,0,0,0,0,0,0
100507415,3,2,3,1,2,1,2,1,2,3
105376166,0,0,0,0,0,0,0,0,1,0
112268050,0,0,0,0,0,0,1,0,0,0
101926917,17,12,16,13,12,15,16,21,14,17
57653,38,120,30,40,46,84,51,44,43,39
100499484,7,68,14,22,21,29,17,31,21,22
100499483,31,94,19,31,35,67,40,37,36,27
100302223,0,0,0,0,0,0,1,0,0,0
286359,0,0,0,0,0,0,0,0,0,0
105376167,0,0,0,0,0,0,0,0,0,0
23424,686,1265,367,367,385,578,441,222,323,444
7111,136,633,580,365,571,418,317,153,90,184
105376168,4,0,1,1,0,1,1,1,0,0
158427,172,389,242,187,219,228,204,77,124,202
4686,309,587,348,396,368,487,474,298,367,463
105376171,2,0,4,9,4,6,4,15,8,0
7507,424,568,484,263,318,369,309,313,537,422
